,lncRNA,num_up_regulated,num_down_regulated,Normal_mean,BLCA_mean,BRCA_mean,COAD_mean,ESCA_mean,HNSC_mean,KIRC_mean,KIRP_mean,LIHC_mean,LUAD_mean,LUSC_mean,PRAD_mean,THCA_mean,UCEC_mean,Normal_std,BLCA_std,BRCA_std,COAD_std,ESCA_std,HNSC_std,KIRC_std,KIRP_std,LIHC_std,LUAD_std,LUSC_std,PRAD_std,THCA_std,UCEC_std,fraction_up_regulated,prolifer,invasi,migrat,growth,methylat,metasta,apoptosis,cell cycle arrest,cell cycle,EMT,immun,cell cycle progression,oncogen,tumor suppress,growth arrest,metaboli,autophag,angiogenesis,prognosis
0,FENDRR,0,17,0.15032651274377815,0.23361427934785595,0.12517414504964092,0.4979284222104386,0.3451822853702088,0.3117195434524451,0.09362747110223826,0.08109697961686438,0.16163736677869672,0.31120654117544816,0.3000181948136869,0.20537818286736306,0.16453408608890782,0.2922699241291333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,4,1,2,5,0,0,0,1,0,1,0,1,0,0,0,1
1,MIR155HG,5,2,0.01883738389621599,0.03277437254888416,0.05317696014199326,0.022942957391001384,0.023924061164705385,0.021853697144822267,0.018236774316783548,0.02333047874172566,0.18552455541901,0.04948636755894678,0.025386711930708145,0.061085414474930634,0.01822370554546652,0.023570755834226777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,3,3,3,1,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0
2,HOXA10-AS,3,0,0.08353097311983591,0.16841073373867463,0.2156377561018908,0.045963867606078,0.06142822785608381,0.05632022078259845,0.055679461584584,0.03389163291460649,0.24758598911900057,0.3395665153684434,0.21927553303518452,0.04403779744163941,0.1090323284174772,0.05935861436853733,0.020613407824159644,0.0013429015735181293,0.011583537067455754,0.002994561774205408,0.007058426144864259,0.005888230797188972,0.011641809931841864,0.008223458904155446,0.033499166996694,0.009959718684381086,0.008615353550721822,0.010488551515735554,0.023353941637793606,0.005497630372601814,1.0,2,0,0,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0
3,LINC01096,1,0,0.10035477361384998,0.08607933921506886,0.1410139614931393,0.11056804990208106,0.10828620224365014,0.08849806911941939,0.11565969452727165,0.10624893070275412,0.11006045537684994,0.15901915302810002,0.08103175550693688,0.09359560338878674,0.09626929126203132,0.08007906233622268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ZNF750,0,4,0.8727493984167399,0.5757801524893741,0.622618784339087,0.7643223136507267,0.8062611991966065,0.7935885976490701,0.9454982282068757,0.941596772844826,0.8548753704367623,0.7255269494272261,0.6905250439174315,0.6118420525960204,0.7752475781825935,0.7558577741987635,0.0721084574391777,0.2387405917225334,0.22261186690924922,0.26529254710728645,0.09896667855765083,0.10356336835158908,0.023201690638376078,0.026966196165150717,0.13603922379496194,0.15435184359169846,0.16167907952275842,0.2971190684713211,0.24398911056480063,0.18289446209232432,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,HOXA13,3,0,0.20430396121226524,0.15572281098435103,0.332621658495658,0.12041677478027772,0.23785266288806528,0.3215007332371294,0.21446950250691624,0.24786758505573414,0.25768763252785043,0.32415497316556846,0.3108680079375363,0.06765136008907562,0.21133479418874254,0.24183795484671333,0.14180759817588426,0.11821254747836786,0.22801231994388432,0.06537871526203601,0.18887133770449166,0.26297625938660263,0.1608051860023192,0.1949758679095838,0.1250165705466387,0.1739510193055809,0.2597872925761331,0.026222348091071133,0.16582661290507011,0.2065908164390499,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,LINC00261,2,15,0.38777643807691864,0.26892975551290677,0.2954920154934395,0.445193832687392,0.38773097823913466,0.3725048117094231,0.3539371661904674,0.35703230818736964,0.4224342447157622,0.3885130056769073,0.32014464256695957,0.40585122474440255,0.4610501928568265,0.4352601583663015,0.36216195758488934,0.1221946604510337,0.09872163000671441,0.4133201087478457,0.30834442114648875,0.14579397670648403,0.30148372814366525,0.3123216126083751,0.39460858302862867,0.3207524516771032,0.22509695398689217,0.37323552112063213,0.42447328102182,0.3936463153785341,0.11764705882352941,5,9,7,3,0,5,3,0,0,5,0,0,0,0,0,0,0,0,1
7,FRMD6-AS2,0,1,0.7562224940460638,0.5026734613497477,0.4918038332390591,0.4896326257930442,0.5244509252651359,0.5179585280216429,0.9008825731108112,0.8938191381346967,0.8771960812229609,0.5725815612442551,0.56683053351376,0.25221533484291603,0.3358083175638982,0.3834034322472377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,LINC00174,5,0,0.056661947851062135,0.21244528822347816,0.0620210205579139,0.08091945834366966,0.12694615333425854,0.10680735290990953,0.04435307693855745,0.055531148419925985,0.045663875173795936,0.11689303863832648,0.1265804782793107,0.14961494303581735,0.044239295984491625,0.037532185636225665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
9,HOXC-AS1,2,0,0.05259781008583549,0.14516999703040492,0.03910543747776632,0.408550948295656,0.051314826104781996,0.13878391257042882,0.033448539107696164,0.033042231881446955,0.09563878007687791,0.22770662833832866,0.1411046329956587,0.07973289837842447,0.06312652828156982,0.1821569713760899,0.04361352727545761,0.07566763480077063,0.022588601228826062,0.14075237484225053,0.02854149035355652,0.05959591978241836,0.022580919240971744,0.019343209304897892,0.08157588931865009,0.08407598104131286,0.06701345153651377,0.058100596534669605,0.05523912417901806,0.18738907510286656,1.0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10,GHRLOS,0,1,0.8433117752697671,0.8487037093532107,0.8418707177335433,0.882906655513406,0.8459067064239956,0.8374247086566174,0.9083422086109508,0.8913709287501427,0.8892998438381395,0.8366224539147704,0.8347321901632585,0.8468635152796592,0.9015673146528568,0.8496244047418028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,LINC00239,1,0,0.4197415112716983,0.16928827361723886,0.6403295467006183,0.13347057357425046,0.14921080768309472,0.2142361214561973,0.31141185674297645,0.34513195249374423,0.4340070082439182,0.2465702467243095,0.21887311940832266,0.45642700043203205,0.5249064622576806,0.2925464993776901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,FOXE1,0,0,0.18561518689157366,0.5383988618935691,0.5141977088794386,0.6934981930120233,0.3860061683873918,0.1844811082466411,0.2255709928010201,0.2338697391848384,0.4216294147756184,0.4002369618827605,0.19283427378022666,0.5485373881135714,0.07176072624045979,0.5664573043920856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,LINC00968,3,4,0.42907860281882704,0.15450383268777168,0.2637428747242536,0.2034747532090004,0.2291589886856925,0.23642167916967796,0.3729905692898687,0.4701093363251138,0.12679874156323587,0.2964556317736416,0.2477949758050236,0.2691056670647691,0.449423401973867,0.30107971477146833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,GSEC,1,0,0.12811430641892113,0.06796084821729448,0.07551881463483544,0.2959291918112605,0.12544619278351427,0.0978741617924566,0.09064267123245484,0.09482108922004567,0.068595967003485,0.13090263946296582,0.08191186011788529,0.08528036763567028,0.14554483280761124,0.09567735074080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NBR2,1,3,0.6233637301889097,0.4380966275192541,0.5699879662081436,0.5117617157016504,0.3461789865823547,0.4477540529157275,0.6200629683035044,0.6767151461382659,0.5677477154251317,0.5467936145252272,0.4635190123475536,0.5719159905219855,0.6845220625409213,0.34847963572655305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
16,LINC00526,0,1,0.03176016174683657,0.09449839299635293,0.0559060900988303,0.044241337424325705,0.0426662894113731,0.05990962923069504,0.02627156126131515,0.026434204618869105,0.030810878160415767,0.057280111251626235,0.02942097451533609,0.02644803410504272,0.0332071522852592,0.3257846496428182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,EMX2OS,1,0,0.07530937975660439,0.059154638514516064,0.1783706962468448,0.1324092320486812,0.1665835921589618,0.11800956111166401,0.057727237228366764,0.04816961722382319,0.1369420076299707,0.3130448895687677,0.12716287271020926,0.16185795420626375,0.08788771248060961,0.050562700639765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HAGLR,1,2,0.2403050567959601,0.5122920326501856,0.3510402917633413,0.2773452519428733,0.4096810383980517,0.4549640021273194,0.23533884344672334,0.20785446721232015,0.1507668113827593,0.4926391626739504,0.4531589968647222,0.5939405244956739,0.21532522841358187,0.0760490275037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,STARD13,0,1,0.4537610037524169,0.3086976183599912,0.3206549197721249,0.49313918405179535,0.42190980138983347,0.3848400738265303,0.48921435252244705,0.49053258296810653,0.48479975226711974,0.4183652647977833,0.39147078618645526,0.22883572184162404,0.49387181639805205,0.4772533160951776,0.4083601814341994,0.2640374644396459,0.26903925156556197,0.4512856032227271,0.3768767369033149,0.33842670291338706,0.4445957222289929,0.4476674675714055,0.43648902621921787,0.34620119383136294,0.34152399742179423,0.18574981211561892,0.4515882528439284,0.4304343104584848,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,GATA6-AS1,0,2,0.17260901310019672,0.2056620905278478,0.26140026075555167,0.10887037240063145,0.15192546542042482,0.21514591939652639,0.15767831447993663,0.21035683388949203,0.09505098429289101,0.2145933345361253,0.20101176207289387,0.25921785050499335,0.2092612357718291,0.17004149812714064,0.1265531983816223,0.1099986977274917,0.14886619959505226,0.06411922413153934,0.06844859762334375,0.09340969181463407,0.11700683756986485,0.18086132065597987,0.05931588101226524,0.10283452848226542,0.10815934765446232,0.19455890691612648,0.18521819773358744,0.10552463367028767,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,PCAT1,19,1,0.6034605669304814,0.2787110971012194,0.809816459223665,0.4557189658331844,0.2581417212626869,0.22010725321317906,0.72686302771053,0.8065162902786474,0.6678125897277349,0.43573504852973655,0.2356340672936133,0.6252838778708518,0.8457867266079887,0.6112575635362902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7,5,6,2,0,2,5,0,1,0,0,0,1,0,0,0,0,0,4
22,FTX,16,3,0.17579775374316386,0.11933294518407744,0.409089177654377,0.17876148533247918,0.10299787983290792,0.12013024769083677,0.13606484679993255,0.10946553793910335,0.13785192095494062,0.2504660006049718,0.11037671955220058,0.07625880288947248,0.23149815657603495,0.46253051644198984,0.03927002922147055,0.017879651010612063,0.041052717866464056,0.008960118344390006,0.013701088723153121,0.011752024490102209,0.023843147408649713,0.01831839054560455,0.03702796903738778,0.022814679823807152,0.01518751216972545,0.01716041834051837,0.057294912655417626,0.007020415518677686,0.8421052631578947,14,10,9,6,0,6,4,0,2,0,0,1,1,0,0,1,0,0,1
23,HOXC-AS3,4,0,0.2073685820536892,0.29877188214917644,0.21752896857946796,0.46076030129172774,0.16023089041687885,0.23595123330591278,0.12845113134298172,0.10774008808561558,0.2921741824422926,0.33877400916941597,0.25201037275334115,0.40007382046022033,0.24422330060759684,0.2877656146248898,0.05860895938792916,0.08767743792961959,0.042569026313613326,0.0731896727082523,0.04338752914196157,0.05978675946935781,0.04004062098276132,0.022711552392356095,0.12020406591528639,0.08182607962765004,0.029559610922943652,0.07027563283155525,0.08417739746932894,0.10830086660819771,1.0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,SLC7A11-AS1,1,1,0.07708239885571921,0.07961962348372459,0.08458173413888942,0.08018500613960604,0.0723568090269781,0.07612959692991635,0.07673915204046503,0.06988976830642002,0.08602100560255219,0.10821234277089936,0.08678906167741099,0.06788938838418858,0.07129677849414524,0.07928239622811949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,LINC00336,1,0,0.7174473856290778,0.5814654404997035,0.8254767757824262,0.4245379677169029,0.5025065577648905,0.5415059884855952,0.6320315006470345,0.40004848458893455,0.7125513273947349,0.527242411811123,0.6647722169948652,0.8186669847146353,0.5405246920884658,0.6413803830358005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,HMGA2,0,1,0.8804561256870651,0.2905688866010164,0.6214342130378827,0.8873376018272343,0.6670327130747634,0.5102992630438042,0.8935070149962047,0.9317003875363572,0.5646260745401488,0.5372802891743402,0.3874217335960581,0.7714299963491065,0.7160527029748468,0.7706443840959719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,HOXD-AS2,1,0,0.1124000640519816,0.18725837059275025,0.3827024918447598,0.19144848279716734,0.4465386757265596,0.3774896863465436,0.11957325772360616,0.14577915930179705,0.27803811533181944,0.40860320557132496,0.4239916342644309,0.37923280382844565,0.14156834915774405,0.2004055858671102,0.08077258558603978,0.15998394268075591,0.15998987826984878,0.21204759942634643,0.1680991696183258,0.17364895987758167,0.17573225434264936,0.23040745252145006,0.12824193980251986,0.10263174086881978,0.1440793051149078,0.3622611602760083,0.10073814012234225,0.1564139266848467,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,NR2F1-AS1,4,1,0.3573925441672412,0.1996605836366097,0.5256473623613379,0.573688755326335,0.34407617561824955,0.2830687331319145,0.25588006688649284,0.4998435893044118,0.611750898502033,0.21954202907465112,0.20053975955134876,0.6746506597312889,0.14471439747820156,0.38186572284187614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,LINC02595,1,0,0.12554260650484156,0.057780097059353636,0.4864371201544997,0.10671065340330628,0.033824344872661664,0.05424788664646643,0.0743316686188465,0.049712253202933814,0.07606871975132971,0.17849936599885374,0.05083770760282713,0.02921759125755943,0.2433589631240486,0.5011645192366022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,MEF2C-AS1,0,1,0.8217909162483409,0.30069234038576576,0.6806133943438899,0.4850849245019572,0.32370969138583144,0.19794682635572086,0.6892354657108286,0.8014813117499721,0.2803790128571648,0.6056114632208041,0.2836931810695242,0.8432021071163873,0.8842206868280087,0.677739842176327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PFKFB1,0,1,0.669586925237873,0.6068815574279556,0.5596107403719515,0.5967394906562848,0.6396621975863159,0.6061700369854515,0.5559591345506301,0.49756188708251825,0.39060472357072556,0.5684260139344183,0.6016031291832662,0.8923286687012357,0.688404669237441,0.5741783665701383,0.07149446757566685,0.2028569960185828,0.17929552527359233,0.23839424222652525,0.19781309788057955,0.1823027402530358,0.1897716361391189,0.2601782555822091,0.13832094300742864,0.14402591701141773,0.1871902311151266,0.03174972249361563,0.12958306742634867,0.1666620144052518,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,SSTR5-AS1,2,2,0.20035476983005127,0.1960828040850052,0.20355228679795975,0.1869776556832228,0.18537535430220034,0.205884223007466,0.33428293860098807,0.3793709569143921,0.1952570686264036,0.20841232691637335,0.16786917619923866,0.15457724054159705,0.11424129510539938,0.16161811057796094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,VIM-AS1,1,0,0.0805440502152857,0.2965065402829453,0.12440040836739018,0.1400457084309554,0.09404456697434246,0.07477491414730415,0.0370065524315062,0.03508005672468692,0.4354028878693355,0.09050907505293516,0.045400015579437285,0.20025427114724775,0.035491915291156154,0.03988482280863447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
34,CASC15,23,1,0.6744978991826627,0.554896352813176,0.8633428237253525,0.7560933467788493,0.6703884067103811,0.6628116387849982,0.4971303393675066,0.3433694545958562,0.5940534235656745,0.580531173946978,0.7704530695964797,0.8933117923246437,0.40693845664396816,0.6510592258564577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,15,14,12,5,1,7,6,1,2,3,2,0,0,0,0,0,0,0,1
35,MIR7-3HG,1,0,0.8990730748860082,0.889621624397853,0.9316687000655638,0.9292535179248882,0.8957855473550925,0.9154071205322142,0.9196725222537591,0.9067614013158558,0.8834075573427828,0.8621247406610967,0.8930854255721469,0.9111764929702788,0.9113759899932758,0.9006919408202656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,LINC00461,10,0,0.01708653020671421,0.056369481609116326,0.02814518846211263,0.03915773884612517,0.056056373540157814,0.04410963392669432,0.01611017560494055,0.020463669037952555,0.021229449932807273,0.030408552756043337,0.032348752895781985,0.04563752027276848,0.02037249333207026,0.019004546386646143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5,6,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
37,HOXA-AS2,26,0,0.33932237637302237,0.6126969247823356,0.5948685566377974,0.24927174620586245,0.43465886481387495,0.6289188770745546,0.315512262163283,0.2157455444799182,0.30044011411765403,0.5116612065692878,0.6557444493036928,0.552209326760297,0.25026735302640934,0.4186067580280982,0.16336293004312935,0.3724370740274786,0.17482256983908012,0.09678123959720368,0.16335163701657043,0.2408353347783067,0.1163097601024873,0.04920490288741653,0.06992349049273716,0.027401189628887827,0.18609015393518075,0.35683825025548205,0.11573527779460116,0.0674636083045457,1.0,12,11,9,6,0,2,12,0,1,2,0,0,3,0,0,0,0,0,1
